image_file;annotation;IoU;Dice
sa_223788.jpg;546117427;0.7264590854392243;0.8415595730777572
sa_223788.jpg;546117428;0.788135593220172;0.8815165876776206
sa_223788.jpg;546117452;0.7756153405838137;0.8736299161830795
sa_223788.jpg;546117454;0.7777777777777517;0.8749999999999835
sa_223788.jpg;546117461;0.752305665349094;0.8586466165413211
sa_223789.jpg;974686501;0.8124999999997793;0.8965517241377966
sa_223789.jpg;974686514;0.7762039660054458;0.874003189792524
sa_223789.jpg;974686519;0.6227544910179301;0.767527675276727
sa_223789.jpg;974686520;0.6890756302520482;0.8159203980099133
sa_223789.jpg;974686534;0.7827050997781837;0.8781094527362637
sa_223789.jpg;974686566;0.738215829281467;0.8493948988908082
sa_223789.jpg;974686585;0.7290959308973827;0.8433261774191899
sa_223790.jpg;1250171137;0.6650266502664753;0.7988180251169466
sa_223790.jpg;1250171142;0.807851239669338;0.8937142857142346
sa_223790.jpg;1250171146;0.7543103448272611;0.8599508599506487
sa_223790.jpg;1250171147;0.768488745980625;0.8690909090908564
sa_223790.jpg;1250171170;0.7379182156132457;0.849197860962476
sa_223790.jpg;1250171174;0.8108108108107064;0.8955223880596378
sa_223790.jpg;1250171175;0.677957269411134;0.8080745341614781
sa_223790.jpg;1250171185;0.5934819897083708;0.7448869752421692
sa_223790.jpg;1250171207;0.7918410041840176;0.8838295388207307
